3.787000000000000000e+04,1.690000000000000000e+04,2.936700000000000000e+04,1.465900000000000000e+04,7.352600000000000000e+04,3.061000000000000000e+03,3.965900000000000000e+04,6.634200000000000000e+04,3.660000000000000000e+04,1.686000000000000000e+03,6.950000000000000000e+04,4.299000000000000000e+03,6.928000000000000000e+03,8.977000000000000000e+03,7.546000000000000000e+03,1.840000000000000000e+03
3.501900000000000000e+04,1.700000000000000000e+04,2.578300000000000000e+04,1.512100000000000000e+04,6.681100000000000000e+04,1.900000000000000000e+03,3.800000000000000000e+04,6.274500000000000000e+04,3.360000000000000000e+04,1.621000000000000000e+03,7.050000000000000000e+04,3.476000000000000000e+03,7.282000000000000000e+03,1.161200000000000000e+04,6.586000000000000000e+03,1.855000000000000000e+03
3.509500000000000000e+04,1.730000000000000000e+04,2.670600000000000000e+04,1.605100000000000000e+04,6.947400000000000000e+04,1.908000000000000000e+03,3.825800000000000000e+04,6.195000000000000000e+04,3.440000000000000000e+04,1.636000000000000000e+03,7.150000000000000000e+04,3.561000000000000000e+03,6.907000000000000000e+03,1.113900000000000000e+04,5.902000000000000000e+03,1.743000000000000000e+03
3.606100000000000000e+04,1.750000000000000000e+04,3.650300000000000000e+04,1.670000000000000000e+04,7.157400000000000000e+04,1.907000000000000000e+03,3.917600000000000000e+04,6.651900000000000000e+04,3.610000000000000000e+04,1.430000000000000000e+03,7.000000000000000000e+04,3.619000000000000000e+03,5.642000000000000000e+03,1.086600000000000000e+04,5.875000000000000000e+03,1.527000000000000000e+03
3.597000000000000000e+04,1.775000000000000000e+04,4.201600000000000000e+04,1.720000000000000000e+04,7.259100000000000000e+04,1.747000000000000000e+03,3.980000000000000000e+04,6.883700000000000000e+04,4.040000000000000000e+04,1.430000000000000000e+03,7.300000000000000000e+04,3.687000000000000000e+03,6.421000000000000000e+03,1.273200000000000000e+04,6.112000000000000000e+03,1.568000000000000000e+03
3.418300000000000000e+04,1.820000000000000000e+04,4.156800000000000000e+04,1.730100000000000000e+04,6.763800000000000000e+04,2.070000000000000000e+03,4.054400000000000000e+04,7.200100000000000000e+04,4.020600000000000000e+04,1.415000000000000000e+03,6.710000000000000000e+04,3.074000000000000000e+03,5.405000000000000000e+03,1.155900000000000000e+04,5.147000000000000000e+03,1.526000000000000000e+03
3.115900000000000000e+04,1.870000000000000000e+04,4.377100000000000000e+04,1.740000000000000000e+04,7.338300000000000000e+04,2.139000000000000000e+03,4.116000000000000000e+04,7.173600000000000000e+04,4.050700000000000000e+04,1.338000000000000000e+03,8.360000000000000000e+04,3.258000000000000000e+03,5.999000000000000000e+03,1.269000000000000000e+04,4.694000000000000000e+03,1.222000000000000000e+03
3.181400000000000000e+04,1.920000000000000000e+04,4.552900000000000000e+04,1.780800000000000000e+04,7.262000000000000000e+04,2.294000000000000000e+03,4.251400000000000000e+04,7.218600000000000000e+04,3.680000000000000000e+04,1.358000000000000000e+03,8.290000000000000000e+04,3.450000000000000000e+03,6.331000000000000000e+03,1.241200000000000000e+04,4.800000000000000000e+03,1.118000000000000000e+03
3.111700000000000000e+04,2.015000000000000000e+04,4.696800000000000000e+04,2.133900000000000000e+04,7.958700000000000000e+04,2.097000000000000000e+03,4.363500000000000000e+04,7.418200000000000000e+04,3.850000000000000000e+04,1.501000000000000000e+03,8.700000000000000000e+04,4.026000000000000000e+03,5.650000000000000000e+03,1.339500000000000000e+04,5.879000000000000000e+03,1.181000000000000000e+03
3.720700000000000000e+04,2.055000000000000000e+04,5.712500000000000000e+04,2.256200000000000000e+04,8.894700000000000000e+04,1.959000000000000000e+03,4.620000000000000000e+04,7.746100000000000000e+04,4.120000000000000000e+04,1.506000000000000000e+03,8.840000000000000000e+04,4.476000000000000000e+03,6.175000000000000000e+03,1.600900000000000000e+04,5.612000000000000000e+03,1.019000000000000000e+03
3.609500000000000000e+04,2.180000000000000000e+04,5.735000000000000000e+04,2.543300000000000000e+04,8.257200000000000000e+04,1.796000000000000000e+03,4.760000000000000000e+04,7.731400000000000000e+04,4.180000000000000000e+04,1.531000000000000000e+03,8.890000000000000000e+04,5.549000000000000000e+03,6.594000000000000000e+03,1.573700000000000000e+04,5.552000000000000000e+03,1.142000000000000000e+03
3.686500000000000000e+04,2.225000000000000000e+04,6.189600000000000000e+04,2.653400000000000000e+04,1.002520000000000000e+05,4.100000000000000000e+03,4.920000000000000000e+04,8.502400000000000000e+04,4.310000000000000000e+04,1.688000000000000000e+03,8.950000000000000000e+04,4.849000000000000000e+03,6.900000000000000000e+03,1.658700000000000000e+04,6.437000000000000000e+03,8.000000000000000000e+02
3.660500000000000000e+04,2.195000000000000000e+04,6.345000000000000000e+04,2.738000000000000000e+04,9.406700000000000000e+04,7.676000000000000000e+03,5.290000000000000000e+04,8.353500000000000000e+04,4.390000000000000000e+04,1.714000000000000000e+03,9.010000000000000000e+04,4.575000000000000000e+03,7.205000000000000000e+03,1.559500000000000000e+04,5.854000000000000000e+03,1.024000000000000000e+03
3.916800000000000000e+04,2.324000000000000000e+04,6.501800000000000000e+04,2.872900000000000000e+04,8.993600000000000000e+04,9.365000000000000000e+03,5.520000000000000000e+04,8.547600000000000000e+04,4.280000000000000000e+04,1.997000000000000000e+03,9.380000000000000000e+04,4.300000000000000000e+03,7.268000000000000000e+03,1.595400000000000000e+04,6.038000000000000000e+03,9.950000000000000000e+02
4.012900000000000000e+04,2.336000000000000000e+04,8.270000000000000000e+04,2.833700000000000000e+04,8.980000000000000000e+04,9.434000000000000000e+03,5.660000000000000000e+04,8.637000000000000000e+04,4.290000000000000000e+04,1.997000000000000000e+03,9.620000000000000000e+04,4.246000000000000000e+03,6.536000000000000000e+03,1.738100000000000000e+04,6.818000000000000000e+03,1.010000000000000000e+03
4.008400000000000000e+04,2.640000000000000000e+04,8.840000000000000000e+04,2.800100000000000000e+04,9.350000000000000000e+04,9.275000000000000000e+03,5.740000000000000000e+04,8.712300000000000000e+04,4.300000000000000000e+04,2.066000000000000000e+03,9.730000000000000000e+04,3.892000000000000000e+03,7.426000000000000000e+03,1.713300000000000000e+04,9.149000000000000000e+03,1.069000000000000000e+03
3.813700000000000000e+04,2.860000000000000000e+04,9.930000000000000000e+04,2.829200000000000000e+04,1.010000000000000000e+05,1.027000000000000000e+04,6.210000000000000000e+04,8.777100000000000000e+04,4.400000000000000000e+04,2.106000000000000000e+03,9.870000000000000000e+04,4.682000000000000000e+03,7.800000000000000000e+03,1.897800000000000000e+04,9.378000000000000000e+03,1.114000000000000000e+03
3.915600000000000000e+04,3.070000000000000000e+04,1.167000000000000000e+05,2.971700000000000000e+04,1.180000000000000000e+05,1.301700000000000000e+04,6.450000000000000000e+04,8.788100000000000000e+04,4.600000000000000000e+04,2.263000000000000000e+03,1.180000000000000000e+05,4.609000000000000000e+03,8.936000000000000000e+03,2.210000000000000000e+04,9.698000000000000000e+03,1.124000000000000000e+03
3.710000000000000000e+04,3.526000000000000000e+04,1.204000000000000000e+05,2.996600000000000000e+04,1.320000000000000000e+05,1.305400000000000000e+04,6.680000000000000000e+04,9.266200000000000000e+04,4.750000000000000000e+04,2.860000000000000000e+03,1.285980000000000000e+05,4.638000000000000000e+03,8.786000000000000000e+03,2.480000000000000000e+04,1.146400000000000000e+04,9.730000000000000000e+02
3.854800000000000000e+04,3.605000000000000000e+04,1.210000000000000000e+05,3.062600000000000000e+04,1.340000000000000000e+05,1.403000000000000000e+04,6.800000000000000000e+04,9.463500000000000000e+04,4.780000000000000000e+04,3.322000000000000000e+03,1.340030000000000000e+05,2.338000000000000000e+03,9.570000000000000000e+03,2.550000000000000000e+04,1.208000000000000000e+04,6.500000000000000000e+02
3.930000000000000000e+04,4.090000000000000000e+04,1.380000000000000000e+05,3.270000000000000000e+04,1.410000000000000000e+05,1.440000000000000000e+04,8.000000000000000000e+04,9.890000000000000000e+04,4.820000000000000000e+04,3.130000000000000000e+03,1.450000000000000000e+05,4.450000000000000000e+03,9.880000000000000000e+03,3.050000000000000000e+04,1.280000000000000000e+04,1.000000000000000000e+03
3.810000000000000000e+04,4.120000000000000000e+04,1.500000000000000000e+05,3.320000000000000000e+04,1.470000000000000000e+05,1.550000000000000000e+04,8.900000000000000000e+04,9.850000000000000000e+04,4.880000000000000000e+04,3.180000000000000000e+03,1.500000000000000000e+05,4.500000000000000000e+03,9.400000000000000000e+03,3.180000000000000000e+04,1.470000000000000000e+04,9.810000000000000000e+02
3.980000000000000000e+04,4.530000000000000000e+04,1.540000000000000000e+05,3.630000000000000000e+04,1.440000000000000000e+05,1.680000000000000000e+04,9.200000000000000000e+04,9.850000000000000000e+04,5.610000000000000000e+04,3.250000000000000000e+03,1.550000000000000000e+05,4.320000000000000000e+03,9.400000000000000000e+03,3.380000000000000000e+04,1.470000000000000000e+04,8.600000000000000000e+02
3.750000000000000000e+04,4.630000000000000000e+04,1.622200000000000000e+05,3.830000000000000000e+04,1.470000000000000000e+05,1.740000000000000000e+04,9.900000000000000000e+04,9.890000000000000000e+04,5.680000000000000000e+04,3.330000000000000000e+03,1.600000000000000000e+05,6.360000000000000000e+03,1.030000000000000000e+04,3.810000000000000000e+04,1.770000000000000000e+04,8.600000000000000000e+02
3.920000000000000000e+04,5.180000000000000000e+04,1.710000000000000000e+05,4.020000000000000000e+04,1.990000000000000000e+05,1.940000000000000000e+04,1.060000000000000000e+05,9.990000000000000000e+04,5.920000000000000000e+04,3.430000000000000000e+03,1.640000000000000000e+05,7.440000000000000000e+03,1.070000000000000000e+04,4.640000000000000000e+04,1.990000000000000000e+04,8.470000000000000000e+02
3.960000000000000000e+04,5.440000000000000000e+04,1.860000000000000000e+05,4.420000000000000000e+04,2.100000000000000000e+05,2.150000000000000000e+04,1.150000000000000000e+05,1.020000000000000000e+05,6.530000000000000000e+04,6.880000000000000000e+03,1.780000000000000000e+05,7.150000000000000000e+03,1.090000000000000000e+04,4.530000000000000000e+04,2.110000000000000000e+04,9.120000000000000000e+02
3.950000000000000000e+04,5.710000000000000000e+04,2.150000000000000000e+05,4.860000000000000000e+04,2.170000000000000000e+05,2.310000000000000000e+04,1.250000000000000000e+05,1.040000000000000000e+05,7.110000000000000000e+04,9.000000000000000000e+03,1.820000000000000000e+05,9.450000000000000000e+03,1.220000000000000000e+04,6.090000000000000000e+04,2.550000000000000000e+04,1.280000000000000000e+03
3.960000000000000000e+04,6.120000000000000000e+04,2.280000000000000000e+05,5.260000000000000000e+04,2.140000000000000000e+05,2.750000000000000000e+04,1.350000000000000000e+05,1.090000000000000000e+05,7.420000000000000000e+04,1.780000000000000000e+04,1.880000000000000000e+05,1.230000000000000000e+04,1.160000000000000000e+04,6.740000000000000000e+04,3.000000000000000000e+04,1.590000000000000000e+03
4.040000000000000000e+04,6.590000000000000000e+04,2.500000000000000000e+05,5.500000000000000000e+04,2.230000000000000000e+05,2.990000000000000000e+04,1.420000000000000000e+05,1.020000000000000000e+05,8.730000000000000000e+04,1.300000000000000000e+04,1.960000000000000000e+05,1.240000000000000000e+04,1.240000000000000000e+04,6.730000000000000000e+04,3.360000000000000000e+04,1.700000000000000000e+03
3.920000000000000000e+04,6.880000000000000000e+04,2.640000000000000000e+05,5.980000000000000000e+04,2.260000000000000000e+05,3.190000000000000000e+04,1.490000000000000000e+05,9.700000000000000000e+04,1.030000000000000000e+05,1.400000000000000000e+04,2.160000000000000000e+05,1.170000000000000000e+04,1.330000000000000000e+04,7.830000000000000000e+04,3.490000000000000000e+04,1.630000000000000000e+03
3.760000000000000000e+04,6.860000000000000000e+04,2.750000000000000000e+05,6.120000000000000000e+04,2.290000000000000000e+05,3.340000000000000000e+04,1.570000000000000000e+05,1.030000000000000000e+05,1.040000000000000000e+05,1.830000000000000000e+04,2.720000000000000000e+05,1.440000000000000000e+04,1.580000000000000000e+04,8.900000000000000000e+04,3.710000000000000000e+04,1.830000000000000000e+03
