1.321700000000000000e+04,2.100000000000000000e+03,1.420000000000000000e+04,3.028000000000000000e+03,4.910000000000000000e+04,2.540000000000000000e+03,1.097800000000000000e+04,2.457000000000000000e+04,1.700000000000000000e+04,1.250000000000000000e+03,2.672700000000000000e+04,1.217000000000000000e+03,1.150000000000000000e+03,5.190000000000000000e+03,1.482000000000000000e+03,8.540000000000000000e+02
2.567000000000000000e+04,4.600000000000000000e+03,1.790000000000000000e+04,5.579000000000000000e+03,4.020000000000000000e+04,1.909000000000000000e+03,1.300000000000000000e+04,2.744000000000000000e+04,1.980000000000000000e+04,1.354000000000000000e+03,3.660800000000000000e+04,2.288000000000000000e+03,3.620000000000000000e+03,5.860000000000000000e+03,3.477000000000000000e+03,1.382000000000000000e+03
1.592900000000000000e+04,3.025000000000000000e+03,1.630000000000000000e+04,4.335000000000000000e+03,4.300000000000000000e+04,1.959000000000000000e+03,9.533000000000000000e+03,2.430000000000000000e+04,1.510000000000000000e+04,9.200000000000000000e+02,3.315400000000000000e+04,1.299000000000000000e+03,1.254000000000000000e+03,4.530000000000000000e+03,1.700000000000000000e+03,9.630000000000000000e+02
8.510000000000000000e+03,2.190000000000000000e+03,1.170000000000000000e+04,2.300000000000000000e+03,4.050000000000000000e+04,1.728000000000000000e+03,8.400000000000000000e+03,1.530000000000000000e+04,6.900000000000000000e+03,5.500000000000000000e+02,2.132500000000000000e+04,1.750000000000000000e+03,7.230000000000000000e+02,4.890000000000000000e+03,1.110000000000000000e+03,6.590000000000000000e+02
2.801600000000000000e+04,1.041600000000000000e+04,2.470000000000000000e+04,1.310200000000000000e+04,6.540000000000000000e+04,3.640000000000000000e+03,1.498200000000000000e+04,9.292800000000000000e+04,5.030400000000000000e+04,2.198000000000000000e+03,4.854500000000000000e+04,7.127000000000000000e+03,6.038000000000000000e+03,7.610000000000000000e+03,7.488000000000000000e+03,1.230000000000000000e+03
2.247900000000000000e+04,4.800000000000000000e+03,1.870000000000000000e+04,5.410000000000000000e+03,4.690000000000000000e+04,2.169000000000000000e+03,1.998600000000000000e+04,4.320000000000000000e+04,2.210000000000000000e+04,6.830000000000000000e+02,5.000700000000000000e+04,2.565000000000000000e+03,2.800000000000000000e+03,6.430000000000000000e+03,3.340000000000000000e+03,8.570000000000000000e+02
1.271900000000000000e+04,4.025000000000000000e+03,1.230000000000000000e+04,4.289000000000000000e+03,4.033200000000000000e+04,1.473000000000000000e+03,8.131000000000000000e+03,1.700000000000000000e+04,7.290000000000000000e+03,3.670000000000000000e+02,1.661100000000000000e+04,6.290000000000000000e+02,1.350000000000000000e+03,4.210000000000000000e+03,1.967000000000000000e+03,4.680000000000000000e+02
2.924800000000000000e+04,8.175000000000000000e+03,2.940000000000000000e+04,8.521000000000000000e+03,6.900000000000000000e+04,2.374000000000000000e+03,2.703400000000000000e+04,5.680000000000000000e+04,2.970000000000000000e+04,8.470000000000000000e+02,6.489400000000000000e+04,2.299000000000000000e+03,3.170000000000000000e+03,8.080000000000000000e+03,4.900000000000000000e+03,1.526000000000000000e+03
3.043400000000000000e+04,9.064000000000000000e+03,2.880000000000000000e+04,7.073000000000000000e+03,6.500000000000000000e+04,2.069000000000000000e+03,2.252200000000000000e+04,4.650000000000000000e+04,2.580000000000000000e+04,7.040000000000000000e+02,5.710400000000000000e+04,1.693000000000000000e+03,3.440000000000000000e+03,7.840000000000000000e+03,4.851000000000000000e+03,1.167000000000000000e+03
1.720000000000000000e+04,8.100000000000000000e+03,2.220000000000000000e+04,5.402000000000000000e+03,6.300000000000000000e+04,2.020000000000000000e+03,2.265300000000000000e+04,4.010000000000000000e+04,2.100000000000000000e+04,4.340000000000000000e+02,4.271400000000000000e+04,1.989000000000000000e+03,2.030000000000000000e+03,6.060000000000000000e+03,3.132000000000000000e+03,8.580000000000000000e+02
3.370000000000000000e+04,1.014000000000000000e+04,2.730000000000000000e+04,9.821000000000000000e+03,6.230000000000000000e+04,2.326000000000000000e+03,2.776100000000000000e+04,5.710000000000000000e+04,2.860000000000000000e+04,6.480000000000000000e+02,6.390000000000000000e+04,3.009000000000000000e+03,4.045000000000000000e+03,6.820000000000000000e+03,3.094000000000000000e+03,1.398000000000000000e+03
2.661400000000000000e+04,9.350000000000000000e+03,1.960000000000000000e+04,6.502000000000000000e+03,5.280000000000000000e+04,1.197000000000000000e+03,2.622000000000000000e+04,3.700000000000000000e+04,1.710000000000000000e+04,2.950000000000000000e+02,4.510000000000000000e+04,1.425000000000000000e+03,2.913000000000000000e+03,8.240000000000000000e+03,3.820000000000000000e+03,6.490000000000000000e+02
2.459900000000000000e+04,1.038000000000000000e+04,2.190000000000000000e+04,8.849000000000000000e+03,4.660000000000000000e+04,1.259000000000000000e+03,3.213700000000000000e+04,4.210000000000000000e+04,2.240000000000000000e+04,4.960000000000000000e+02,5.290000000000000000e+04,1.781000000000000000e+03,3.522000000000000000e+03,7.240000000000000000e+03,2.774000000000000000e+03,8.370000000000000000e+02
2.271800000000000000e+04,9.625000000000000000e+03,2.370000000000000000e+04,8.517000000000000000e+03,4.940000000000000000e+04,1.373000000000000000e+03,2.899000000000000000e+04,4.660000000000000000e+04,2.420000000000000000e+04,4.860000000000000000e+02,4.970000000000000000e+04,2.461000000000000000e+03,3.667000000000000000e+03,7.170000000000000000e+03,2.996000000000000000e+03,8.860000000000000000e+02
3.129400000000000000e+04,9.940000000000000000e+03,3.870000000000000000e+04,1.091800000000000000e+04,7.110000000000000000e+04,1.520000000000000000e+03,3.542200000000000000e+04,5.850000000000000000e+04,3.230000000000000000e+04,5.690000000000000000e+02,7.080000000000000000e+04,2.618000000000000000e+03,5.586000000000000000e+03,1.400000000000000000e+04,4.340000000000000000e+03,9.410000000000000000e+02
1.401500000000000000e+04,9.100000000000000000e+03,2.290000000000000000e+04,5.536000000000000000e+03,3.220000000000000000e+04,1.304000000000000000e+03,1.905600000000000000e+04,2.843600000000000000e+04,1.929900000000000000e+04,2.140000000000000000e+02,3.086600000000000000e+04,1.045000000000000000e+03,2.973000000000000000e+03,4.280000000000000000e+03,3.225000000000000000e+03,4.120000000000000000e+02
1.963000000000000000e+04,1.122000000000000000e+04,3.110000000000000000e+04,8.526000000000000000e+03,4.720000000000000000e+04,1.711000000000000000e+03,2.593100000000000000e+04,4.232400000000000000e+04,2.389900000000000000e+04,4.050000000000000000e+02,4.930000000000000000e+04,1.629000000000000000e+03,3.959000000000000000e+03,1.040000000000000000e+04,2.616000000000000000e+03,5.130000000000000000e+02
2.799600000000000000e+04,1.344000000000000000e+04,5.420000000000000000e+04,1.093100000000000000e+04,6.060000000000000000e+04,2.294000000000000000e+03,4.974100000000000000e+04,6.018000000000000000e+04,2.940000000000000000e+04,5.750000000000000000e+02,8.290000000000000000e+04,2.450000000000000000e+03,5.065000000000000000e+03,1.350000000000000000e+04,2.640000000000000000e+03,8.610000000000000000e+02
1.462500000000000000e+04,1.249300000000000000e+04,3.570000000000000000e+04,8.322000000000000000e+03,4.930000000000000000e+04,1.887000000000000000e+03,2.923500000000000000e+04,3.760500000000000000e+04,2.220000000000000000e+04,6.000000000000000000e+02,6.090000000000000000e+04,2.738000000000000000e+03,3.330000000000000000e+03,1.100000000000000000e+04,2.352000000000000000e+03,5.670000000000000000e+02
2.269600000000000000e+04,1.212500000000000000e+04,6.170000000000000000e+04,1.113500000000000000e+04,7.840000000000000000e+04,1.763000000000000000e+03,4.666200000000000000e+04,6.668500000000000000e+04,4.320000000000000000e+04,6.090000000000000000e+02,8.750000000000000000e+04,3.894000000000000000e+03,2.900000000000000000e+03,1.550000000000000000e+04,3.423000000000000000e+03,8.660000000000000000e+02
2.237500000000000000e+04,1.482400000000000000e+04,4.760000000000000000e+04,1.343200000000000000e+04,6.480000000000000000e+04,1.257000000000000000e+03,3.332000000000000000e+04,4.738600000000000000e+04,3.640000000000000000e+04,4.610000000000000000e+02,6.220000000000000000e+04,3.385000000000000000e+03,3.627000000000000000e+03,1.240000000000000000e+04,2.276000000000000000e+03,4.910000000000000000e+02
2.506800000000000000e+04,1.602000000000000000e+04,6.561000000000000000e+04,1.426000000000000000e+04,8.730000000000000000e+04,3.444000000000000000e+03,4.428000000000000000e+04,6.121700000000000000e+04,3.450000000000000000e+04,5.330000000000000000e+02,7.700000000000000000e+04,3.006000000000000000e+03,3.174000000000000000e+03,1.490000000000000000e+04,2.897000000000000000e+03,6.000000000000000000e+02
3.148000000000000000e+04,1.295100000000000000e+04,7.870000000000000000e+04,2.045000000000000000e+04,1.080000000000000000e+05,6.344000000000000000e+03,5.501600000000000000e+04,7.918900000000000000e+04,4.080000000000000000e+04,7.940000000000000000e+02,1.027000000000000000e+05,2.837000000000000000e+03,4.683000000000000000e+03,1.610000000000000000e+04,3.278000000000000000e+03,6.350000000000000000e+02
3.133400000000000000e+04,2.440200000000000000e+04,6.960000000000000000e+04,1.892900000000000000e+04,1.023000000000000000e+05,6.368000000000000000e+03,5.188800000000000000e+04,6.923600000000000000e+04,3.940000000000000000e+04,1.209000000000000000e+03,8.820000000000000000e+04,3.913000000000000000e+03,5.814000000000000000e+03,1.470000000000000000e+04,4.770000000000000000e+03,7.260000000000000000e+02
2.688600000000000000e+04,1.938900000000000000e+04,8.600000000000000000e+04,1.926900000000000000e+04,1.041000000000000000e+05,6.226000000000000000e+03,5.377000000000000000e+04,6.868100000000000000e+04,3.820000000000000000e+04,8.240000000000000000e+02,1.000000000000000000e+05,3.864000000000000000e+03,4.314000000000000000e+03,2.030000000000000000e+04,4.773000000000000000e+03,5.050000000000000000e+02
3.407100000000000000e+04,2.217600000000000000e+04,7.960000000000000000e+04,2.184100000000000000e+04,9.930000000000000000e+04,5.287000000000000000e+03,4.649400000000000000e+04,5.140300000000000000e+04,3.090000000000000000e+04,9.790000000000000000e+02,8.170000000000000000e+04,1.985000000000000000e+03,5.940000000000000000e+03,1.630000000000000000e+04,5.673000000000000000e+03,6.310000000000000000e+02
2.517000000000000000e+04,2.659800000000000000e+04,1.150000000000000000e+05,1.839000000000000000e+04,1.188000000000000000e+05,1.006500000000000000e+04,5.340600000000000000e+04,6.218200000000000000e+04,3.260000000000000000e+04,1.283000000000000000e+03,8.780000000000000000e+04,2.341000000000000000e+03,5.772000000000000000e+03,1.860000000000000000e+04,7.221000000000000000e+03,6.680000000000000000e+02
3.719800000000000000e+04,3.407700000000000000e+04,1.260000000000000000e+05,2.852800000000000000e+04,1.220000000000000000e+05,1.315100000000000000e+04,6.514500000000000000e+04,8.647500000000000000e+04,4.510000000000000000e+04,2.097000000000000000e+03,1.370000000000000000e+05,3.180000000000000000e+03,7.685000000000000000e+03,2.120000000000000000e+04,8.606000000000000000e+03,7.420000000000000000e+02
3.301900000000000000e+04,4.407500000000000000e+04,1.590000000000000000e+05,2.577100000000000000e+04,1.600000000000000000e+05,9.268000000000000000e+03,7.014000000000000000e+04,9.103600000000000000e+04,5.840000000000000000e+04,2.202000000000000000e+03,1.400000000000000000e+05,2.412000000000000000e+03,7.117000000000000000e+03,2.750000000000000000e+04,9.629000000000000000e+03,6.230000000000000000e+02
2.929600000000000000e+04,3.785300000000000000e+04,1.400000000000000000e+05,2.388800000000000000e+04,1.350000000000000000e+05,1.024200000000000000e+04,5.372000000000000000e+04,7.760000000000000000e+04,4.730000000000000000e+04,2.591000000000000000e+03,1.340000000000000000e+05,2.244000000000000000e+03,8.135000000000000000e+03,2.470000000000000000e+04,1.026800000000000000e+04,5.530000000000000000e+02
3.300000000000000000e+04,4.000000000000000000e+04,1.700000000000000000e+05,2.740000000000000000e+04,1.850000000000000000e+05,1.440000000000000000e+04,7.280000000000000000e+04,7.750000000000000000e+04,4.430000000000000000e+04,2.350000000000000000e+03,1.110000000000000000e+05,4.990000000000000000e+03,8.110000000000000000e+03,2.840000000000000000e+04,9.750000000000000000e+03,5.500000000000000000e+02
3.420000000000000000e+04,3.830000000000000000e+04,2.210000000000000000e+05,3.020000000000000000e+04,1.880000000000000000e+05,1.930000000000000000e+04,1.090000000000000000e+05,1.030000000000000000e+05,5.020000000000000000e+04,2.480000000000000000e+03,1.680000000000000000e+05,3.280000000000000000e+03,6.490000000000000000e+03,3.470000000000000000e+04,1.100000000000000000e+04,5.100000000000000000e+02
